user_id,record_time,temperature,humidity,noise_level
user_2,2025-06-02 20:00:00.655105,21.18570738163202,31.841793380735275,40.6502650859212
user_2,2025-06-02 21:00:00.655105,21.0221530509906,,41.058389594726705
user_2,,21.27344095495172,37.742519418864504,42.45041897809995
user_2,2025-06-01 20:00:00.655105,20.304214007789056,31.679890569593304,41.37288540844746
user_2,2025-06-01 21:00:00.655105,21.249941667223705,36.03850874825682,48.048277855339585
user_2,2025-06-01 22:00:00.655105,21.278493947114185,37.90006260988047,42.250818401016545
user_2,2025-05-31 20:00:00.655105,21.3187443174205,33.54755795541764,41.86075331501667
user_2,2025-05-31 21:00:00.655105,20.606636084498817,33.78290986911865,39.372087778371935
user_2,2025-05-31 22:00:00.655105,21.033985761460762,41.4373413893592,36.60828448884664
user_2,2025-05-30 20:00:00.655105,21.336178786954857,29.655218075769717,39.398951142451274
user_2,2025-05-30 21:00:00.655105,21.537523990251284,34.68620574662506,38.187325318171524
user_2,2025-05-30 22:00:00.655105,20.635396837137616,36.5321589361427,38.88208161059587
user_2,2025-05-29 20:00:00.655105,21.10127798655859,34.63008120905012,39.0396141788185
,,22.065020736430263,36.39512275629271,36.29252970071492
user_2,2025-05-29 22:00:00.655105,,32.50800629503351,
user_2,2025-05-28 20:00:00.655105,20.59678832255125,34.14915636493798,41.352789431991056
user_2,2025-05-28 21:00:00.655105,21.42592628885266,30.892476468171346,39.67381240234824
user_2,2025-05-28 22:00:00.655105,20.755576036187122,32.53337799161754,43.873723354592336
user_2,2025-05-27 20:00:00.655105,21.195539547248078,30.71071382633354,42.17853876813969
user_2,2025-05-27 21:00:00.655105,22.05412679027392,37.59076147099211,37.304074942122114
user_2,2025-05-27 22:00:00.655105,20.750931655334476,38.294099136898545,38.927475942792576
user_3,2025-06-09 20:00:00.655105,22.85787617826156,48.02253851408615,33.316572359441004
user_3,2025-06-09 21:00:00.655105,,54.00299098839882,38.630170249972856
user_3,2025-06-09 22:00:00.655105,22.172568167312143,56.426207074202416,
user_3,2025-06-08 20:00:00.655105,23.608275500825517,53.43875408075505,37.6916751464195
user_3,2025-06-08 21:00:00.655105,22.89275538680225,54.801814581149515,36.28955459063612
user_3,2025-06-08 22:00:00.655105,22.987168704079192,55.94568990281698,35.50495181208962
user_3,2025-06-07 20:00:00.655105,22.694982057861576,58.08689257004711,36.68960899115168
user_3,2025-06-07 21:00:00.655105,23.680647264365135,54.03289403781282,39.63141439142212
user_3,2025-06-07 22:00:00.655105,21.911594956531207,57.29098524918662,36.54198205507873
user_3,2025-06-06 20:00:00.655105,23.028134790159974,55.87824197483159,34.949103141395035
user_3,,22.641138388963043,55.97824626346073,37.06455183615163
user_3,2025-06-06 22:00:00.655105,23.066146599274983,55.667611748511405,37.16454739297608
user_3,2025-06-05 20:00:00.655105,23.041288616730764,60.184926890810246,36.62460532595681
user_3,2025-06-05 21:00:00.655105,22.473141350831423,56.065797413702455,36.859934852356105
user_3,2025-06-05 22:00:00.655105,23.19282398900919,57.683635752400924,35.60000240872715
user_3,2025-06-04 20:00:00.655105,23.52647130418667,55.97162636778587,36.45954240444966
user_3,2025-06-04 21:00:00.655105,,57.09329692461171,37.56290134608396
user_3,2025-06-04 22:00:00.655105,23.300347030786472,60.18686944229528,37.97630525641824
user_3,2025-06-03 20:00:00.655105,22.89814077710884,59.79219944817826,34.74481412892267
user_3,2025-06-03 21:00:00.655105,23.04972203253668,57.35591137119032,35.55933957209502
user_3,2025-06-03 22:00:00.655105,23.185217369010914,55.29167848459295,39.550122193480505
user_3,,22.384630165542607,54.10377469593017,37.68156938910972
user_3,2025-06-02 21:00:00.655105,23.283470203273925,59.61869998544983,36.62203866063814
user_3,2025-06-02 22:00:00.655105,22.881515469869,55.05457741983587,35.51695675849704
user_3,2025-06-01 20:00:00.655105,22.5490580005364,60.67169973454662,35.0712328791053
user_3,2025-06-01 21:00:00.655105,22.474890257896202,56.78218300933439,36.191210550660834
user_3,2025-06-01 22:00:00.655105,22.60577657989047,55.27967934759407,35.85272206509341
user_3,2025-05-31 20:00:00.655105,23.01012214184682,56.22551100817998,34.42327103087294
user_3,2025-05-31 21:00:00.655105,,53.4020875098014,32.55042009335647
user_3,2025-05-31 22:00:00.655105,22.52841674566624,57.105999079157826,35.98716277330559
user_3,2025-05-30 20:00:00.655105,23.625316964767233,60.31931940389943,35.04547058218273
user_3,2025-05-30 21:00:00.655105,22.878130752341114,54.73875244037994,35.328321370124804
user_3,2025-05-30 22:00:00.655105,22.74330953683239,58.71449621530763,33.71088575500494
user_3,2025-05-29 20:00:00.655105,23.147312113413044,62.3445572733011,35.14782734519587
user_3,2025-05-29 21:00:00.655105,23.08849471734193,59.816772509426706,34.56290669833791
user_3,2025-05-29 22:00:00.655105,22.999685097197666,57.78411773663875,35.560699839207246
user_3,2025-05-28 20:00:00.655105,22.501133964364726,57.819871057070195,36.36134422460048
user_3,2025-05-28 21:00:00.655105,23.613210660189978,60.62415301254899,39.67171255713269
user_3,2025-05-28 22:00:00.655105,22.503965074848434,,35.73203165358629
user_3,2025-05-27 20:00:00.655105,23.982540322901293,55.32144567822791,33.68590395774803
user_3,2025-05-27 21:00:00.655105,22.58794253357045,51.37465336136395,34.31383759874806
user_3,2025-05-27 22:00:00.655105,22.508072525515608,58.19752189372199,36.0488595936639
user_4,2025-06-09 20:00:00.655105,25.303134342757595,60.97999589638002,34.4750153076467
,2025-06-09 21:00:00.655105,26.66807106135895,63.04255874402436,36.17713041747857
user_4,2025-06-09 22:00:00.655105,24.895774413886333,63.56585550435674,36.88640203118275
user_4,2025-06-08 20:00:00.655105,26.371249834418503,54.720955405477405,35.91673167578044
user_4,2025-06-08 21:00:00.655105,25.754963528290865,,36.215350778729494
user_4,2025-06-08 22:00:00.655105,26.063766644605522,56.301377093712716,36.830722751645396
user_4,2025-06-07 20:00:00.655105,25.81248949428772,61.04755488403675,38.53871147786577
user_4,2025-06-07 21:00:00.655105,25.190020632512837,,39.670835365485004
user_4,2025-06-07 22:00:00.655105,25.918498684421568,57.258778772190844,40.21778567273303
user_4,2025-06-06 20:00:00.655105,25.8101789955782,63.042129934051985,37.2505186845082
user_4,2025-06-06 21:00:00.655105,26.782715640872766,64.77026090919011,36.617553424729834
user_4,2025-06-06 22:00:00.655105,26.238127153908952,61.44036623061594,39.852744836752684
user_4,2025-06-05 20:00:00.655105,,61.56239276185582,39.23233069538716
user_4,2025-06-05 21:00:00.655105,24.872971935220214,55.954462843863176,33.03701736616778
user_4,2025-06-05 22:00:00.655105,25.617638261209493,61.65686514924839,40.12019582588004
user_4,2025-06-04 20:00:00.655105,25.78938906864166,64.39008501857438,34.3552788052582
user_4,2025-06-04 21:00:00.655105,,59.33759528517065,37.8836126195666
user_4,2025-06-04 22:00:00.655105,25.735994304384725,53.30191208174087,36.93724164266241
user_4,2025-06-03 20:00:00.655105,25.100106928179347,61.51325602835062,37.84867821388168
user_4,,,57.96263762985042,34.99705467791008
user_4,2025-06-03 22:00:00.655105,25.72100212979519,62.36966534336422,
user_4,2025-06-02 20:00:00.655105,26.004364936190694,57.91346552674318,35.5297360571633
user_4,2025-06-02 21:00:00.655105,25.698826498454494,56.39851141460238,36.00818311099362
user_4,2025-06-02 22:00:00.655105,25.153402732137348,65.39841378060967,37.18600882563144
user_4,2025-06-01 20:00:00.655105,25.40247892443548,60.14617811406317,36.89082562230632
user_4,2025-06-01 21:00:00.655105,25.641856878665163,61.346738481990776,38.6304971417826
user_4,2025-06-01 22:00:00.655105,25.487091104626508,,36.5653783273847
user_4,2025-05-31 20:00:00.655105,24.60138109606398,54.95866519526484,39.84923025657704
user_4,2025-05-31 21:00:00.655105,26.574825535182413,58.75713026319137,38.268595647799515
user_4,2025-05-31 22:00:00.655105,25.90796675570354,68.74088080722622,39.35463154455714
user_4,2025-05-30 20:00:00.655105,25.68838288269139,56.63761706005923,33.90258908117284
user_4,2025-05-30 21:00:00.655105,25.854073496365384,57.23518614600759,34.27097430249264
user_4,2025-05-30 22:00:00.655105,25.42905523631051,56.259594371017315,40.48976499183311
user_4,2025-05-29 20:00:00.655105,26.193161556906496,59.48032045791065,40.07536999946804
user_4,2025-05-29 21:00:00.655105,25.79102583225558,56.920385777875715,40.1617298762273
user_4,2025-05-29 22:00:00.655105,26.021796700274102,56.392499918881136,36.734804365520766
user_4,2025-05-28 20:00:00.655105,25.314532551739394,55.355839188967494,38.967836816751266
user_4,2025-05-28 21:00:00.655105,26.70704999866684,55.30853566040308,38.241420195069125
user_4,2025-05-28 22:00:00.655105,25.42702039387086,58.04286223056641,35.930693873210245
user_4,,25.320346293591864,59.649803265694985,35.45358148886591
user_4,2025-05-27 21:00:00.655105,25.88757009132169,59.35352405351309,36.63758562795517
user_4,2025-05-27 22:00:00.655105,25.298559847410974,57.77392439015551,38.6262641733395
user_5,2025-06-09 20:00:00.655105,23.37752793693466,35.216231708650376,41.583381911906
user_5,2025-06-09 21:00:00.655105,22.670522495775838,41.936243557793965,38.970143214061096
user_5,2025-06-09 22:00:00.655105,22.0993933249165,35.341820238365,40.5928314204689
user_5,2025-06-08 20:00:00.655105,23.131695626109504,37.51149767670126,41.77384644470088
user_5,2025-06-08 21:00:00.655105,,40.02620815607254,38.074629127621215
user_5,2025-06-08 22:00:00.655105,22.67591632134768,40.366643565963734,38.77583479657822
user_5,2025-06-07 20:00:00.655105,,43.24332597965781,39.342877788099834
user_5,2025-06-07 21:00:00.655105,23.419680431281332,36.835326988041636,41.55626988297669
user_5,2025-06-07 22:00:00.655105,23.722618685577714,32.80951405163262,38.902871016205175
user_5,2025-06-06 20:00:00.655105,23.290370438839034,39.61531139388551,41.23895327388875
user_5,2025-06-06 21:00:00.655105,22.699841781890854,40.48421691443319,40.18530705636197
user_5,2025-06-06 22:00:00.655105,23.585725406078666,40.98771008191813,41.171866851296535
user_5,2025-06-05 20:00:00.655105,22.795895892187527,38.76162887979701,39.63154515150689
user_5,2025-06-05 21:00:00.655105,23.19906044643791,38.9614941095537,41.07621124093896
user_5,2025-06-05 22:00:00.655105,24.039534774571482,42.837821662309565,39.84461446281045
user_5,2025-06-04 20:00:00.655105,23.602441336330735,39.000221432949836,36.42041245679042
user_5,2025-06-04 21:00:00.655105,22.49779121979006,34.61207178893692,39.79363455906351
user_5,2025-06-04 22:00:00.655105,23.01104356484354,45.25375948884034,41.15051627467446
user_5,,22.89228411084433,42.712664295564956,36.07439090913036
user_5,2025-06-03 21:00:00.655105,23.119641654303045,42.53704313367539,37.53948903558645
user_5,2025-06-03 22:00:00.655105,23.573711396852225,41.23993677449773,39.66608569934453
,,23.318225308301905,47.03652612542768,40.86039403726312
,2025-06-02 21:00:00.655105,23.12594466839893,38.84636485339376,38.79697278821655
user_5,2025-06-02 22:00:00.655105,23.417002283520887,37.65619607428789,40.63979400158492
user_5,2025-06-01 20:00:00.655105,22.763005651866205,41.66138702925367,41.163985737720026
user_5,2025-06-01 21:00:00.655105,23.520604347377713,38.69439835545025,39.95691165655939
user_5,2025-06-01 22:00:00.655105,22.51245251735761,38.89156777178616,41.25126251323584
user_5,2025-05-31 20:00:00.655105,23.380328683571438,37.457951579481616,42.23587336735745
user_5,2025-05-31 21:00:00.655105,23.67965330465124,41.46475226168559,44.25025315226226
user_5,2025-05-31 22:00:00.655105,22.614939775696975,36.49048344208024,36.939221029337574
user_5,2025-05-30 20:00:00.655105,23.749856530993355,42.18754452107666,40.38549218532522
user_5,2025-05-30 21:00:00.655105,23.141818688408673,36.84798041011936,45.38816548637978
user_5,2025-05-30 22:00:00.655105,23.066444966236375,40.55263193582917,41.94819477494352
user_5,2025-05-29 20:00:00.655105,23.24233899111712,40.896099624851885,38.915712616255504
user_5,2025-05-29 21:00:00.655105,23.23756855381676,45.87052104143959,43.187501619456086
user_5,2025-05-29 22:00:00.655105,23.79842768856846,38.690800522720934,38.51745188662897
user_5,2025-05-28 20:00:00.655105,22.938940915198938,40.39162228888057,42.68504456408803
user_5,2025-05-28 21:00:00.655105,22.155602060391352,44.81309851039633,40.18064572998815
,2025-05-28 22:00:00.655105,22.788393840275052,37.18813442623399,37.18694818341459
,2025-05-27 20:00:00.655105,23.413419667229718,40.4444014535797,37.91673972766402
user_5,2025-05-27 21:00:00.655105,,39.217093454144106,43.834704577724914
user_5,2025-05-27 22:00:00.655105,22.87203869956696,35.715018692660166,40.005175398974245
user_6,2025-06-09 20:00:00.655105,21.33908559540032,25.11975266502454,43.426437857301636
user_6,2025-06-09 21:00:00.655105,22.017835375278537,22.224467498919793,37.5154738499276
user_6,2025-06-09 22:00:00.655105,22.741232762129588,23.20878887262775,
user_6,2025-06-08 20:00:00.655105,21.44249031694966,23.625387852887847,
user_6,,21.167721857064542,,39.663019126978945
user_6,2025-06-08 22:00:00.655105,21.182840474937777,,39.94138612279473
user_6,2025-06-07 20:00:00.655105,21.32706425179423,27.54311253633235,34.42658605062492
user_6,2025-06-07 21:00:00.655105,22.00030628646589,26.76938914807717,35.58174520259465
user_6,2025-06-07 22:00:00.655105,21.283209063464486,21.91681097259691,36.9135022779753
user_6,2025-06-06 20:00:00.655105,21.06564451670922,19.699406034186797,43.23306655425819
user_6,2025-06-06 21:00:00.655105,21.92239205707839,26.845798855566763,41.171869795497415
user_6,2025-06-06 22:00:00.655105,20.890026974896045,21.457572771744964,40.70727478986678
user_6,2025-06-05 20:00:00.655105,20.843488956058685,25.17012886110145,39.24787487109467
user_6,2025-06-05 21:00:00.655105,21.26714245672986,25.164013475194757,40.61705229038302
user_6,2025-06-05 22:00:00.655105,21.27406977759512,26.509122980677027,37.56639901221115
user_6,2025-06-04 20:00:00.655105,21.76252066397679,24.810437344489436,39.10943278878296
user_6,2025-06-04 21:00:00.655105,21.617619371625718,19.277792841428376,41.57657970582474
user_6,2025-06-04 22:00:00.655105,21.362101792283166,21.462964509027167,41.82654411908472
user_6,2025-06-03 20:00:00.655105,21.10238101523328,18.805749681493605,36.61526732036313
user_6,2025-06-03 21:00:00.655105,21.75755783617748,19.189845513095435,43.23811403137967
user_6,2025-06-03 22:00:00.655105,20.4135881565628,28.1205026754544,40.15056060181618
user_6,2025-06-02 20:00:00.655105,21.406196304569463,21.396376310157436,40.526797896115085
user_6,2025-06-02 21:00:00.655105,21.435735509292236,,39.956980964735024
user_6,2025-06-02 22:00:00.655105,21.529703741235597,21.940296933942715,39.61463441996881
user_6,2025-06-01 20:00:00.655105,21.60845374495069,17.900628392614408,37.03215482319952
user_6,2025-06-01 21:00:00.655105,,23.54372988496811,39.360558994705585
user_6,2025-06-01 22:00:00.655105,21.463769827037357,24.073878686669296,38.64900630679222
user_6,2025-05-31 20:00:00.655105,21.065400497803502,23.61866933587733,37.77178011218088
user_6,2025-05-31 21:00:00.655105,21.658679238361895,17.923382757870762,41.78683694206223
user_6,2025-05-31 22:00:00.655105,21.69085160171118,23.799222773525912,41.69390763530197
user_6,2025-05-30 20:00:00.655105,22.287290082735947,26.074243765638677,36.04677720474765
user_6,2025-05-30 21:00:00.655105,20.814764377136807,21.15667783749725,39.78070776783261
,2025-05-30 22:00:00.655105,21.71338237073922,20.85390213112389,40.1020591963651
user_6,2025-05-29 20:00:00.655105,21.076861394328,21.196580161608438,36.9152034737145
user_6,2025-05-29 21:00:00.655105,,18.976079753735284,37.776779161456275
user_6,2025-05-29 22:00:00.655105,21.98137375880858,20.182936904088457,44.99328979708572
user_6,2025-05-28 20:00:00.655105,21.701211810945104,23.585641941668907,38.01181010704852
user_6,2025-05-28 21:00:00.655105,21.804707800209155,21.304220091870963,39.97254529670167
user_6,2025-05-28 22:00:00.655105,22.734595129639057,,42.027072319982295
user_6,2025-05-27 20:00:00.655105,21.102964647941715,22.9261680990934,43.27012693868196
user_6,2025-05-27 21:00:00.655105,21.141069331610776,28.46847924457507,41.144029538321895
user_6,2025-05-27 22:00:00.655105,21.173319472557527,24.928356787750847,41.673634566664404
user_7,2025-06-09 20:00:00.655105,23.119860606658637,34.07445251379529,37.60565831597701
user_7,2025-06-09 21:00:00.655105,23.332470424901018,30.29171972496513,37.12470982288758
user_7,2025-06-09 22:00:00.655105,,35.977124144888556,38.5258755719849
user_7,2025-06-08 20:00:00.655105,23.66058100170884,35.675293038780744,36.22398269795836
user_7,2025-06-08 21:00:00.655105,22.413139457676394,35.58660745849319,36.77968949520188
user_7,2025-06-08 22:00:00.655105,23.379409343032076,30.467507073634508,34.20220104005913
user_7,2025-06-07 20:00:00.655105,23.770196351100843,34.179087339525466,37.7273155156209
user_7,2025-06-07 21:00:00.655105,23.257779112499623,34.38702121958267,38.24088173282765
user_7,2025-06-07 22:00:00.655105,22.985597560325704,34.58611513191838,35.43976354346557
user_7,2025-06-06 20:00:00.655105,23.026371810718235,33.370236430689516,36.80858166414308
user_7,2025-06-06 21:00:00.655105,23.004245613602652,38.065021177816,34.575099516436644
user_7,2025-06-06 22:00:00.655105,23.150184102353712,32.97855962627291,39.25826988958312
user_7,2025-06-05 20:00:00.655105,23.34189731269018,37.39328641950134,33.39319337480171
user_7,2025-06-05 21:00:00.655105,23.37714505736902,36.966645187965746,36.528882099426504
user_7,2025-06-05 22:00:00.655105,23.776360111967065,32.74588745079432,39.183009001246816
user_7,2025-06-04 20:00:00.655105,24.393068986244018,33.20923711977646,35.47330907807411
user_7,,23.970312162993242,39.03646923828757,35.31859406656912
user_7,2025-06-04 22:00:00.655105,23.03352651588646,33.45239897451391,33.6754130988071
user_7,2025-06-03 20:00:00.655105,22.784293951192293,31.28533050083923,34.8287189906674
user_7,2025-06-03 21:00:00.655105,23.226277480741,35.000396998705,39.46531510650381
user_7,2025-06-03 22:00:00.655105,22.744442904064996,37.250719996525184,35.93633643242464
user_7,2025-06-02 20:00:00.655105,23.218888069608173,36.322211277595244,34.118870077751055
user_7,2025-06-02 21:00:00.655105,23.434824797526417,34.797109425734604,37.349216648891954
user_7,2025-06-02 22:00:00.655105,23.3882042463883,41.66365322082812,35.088834152373025
user_7,2025-06-01 20:00:00.655105,22.978121446933482,32.42833122182114,35.253359882555145
user_7,2025-06-01 21:00:00.655105,22.924926360781132,37.86480239441809,39.20532261685536
user_7,2025-06-01 22:00:00.655105,22.95824677755965,31.80068608178275,37.30714523364846
user_7,2025-05-31 20:00:00.655105,22.967508402293905,36.196548254361964,36.77016016257826
user_7,2025-05-31 21:00:00.655105,22.485747866935775,38.94026840508562,39.9560694670667
user_7,2025-05-31 22:00:00.655105,,33.13464812128748,36.93604490232546
user_7,2025-05-30 20:00:00.655105,23.410848319427902,36.273385619113924,40.38472319840835
user_7,2025-05-30 21:00:00.655105,23.155146310687368,,33.6056756648466
user_7,2025-05-30 22:00:00.655105,22.878154904463432,34.19837188247404,39.95342984791123
user_7,2025-05-29 20:00:00.655105,22.984814274916307,34.96911665601213,36.33146832873015
user_7,2025-05-29 21:00:00.655105,23.837816561158434,41.8785500787163,35.30257657503501
user_7,2025-05-29 22:00:00.655105,22.99890020317528,,37.72809710012828
,2025-05-28 20:00:00.655105,24.166973587302408,36.049537357073326,35.64572993930154
user_7,2025-05-28 21:00:00.655105,23.538947339780545,37.623863542844155,38.00527848327038
user_7,2025-05-28 22:00:00.655105,23.49725693998804,37.497776869862896,38.702905301767004
user_7,2025-05-27 20:00:00.655105,23.934699419953155,36.24388246386436,36.03007796024195
user_7,2025-05-27 21:00:00.655105,23.316976767651052,,34.730442778901185
user_7,2025-05-27 22:00:00.655105,23.42795657887084,33.117736364113355,36.42180376674529
,2025-06-09 20:00:00.655105,23.876975654724635,54.1497513782807,41.523151103062894
user_8,2025-06-09 21:00:00.655105,25.638531086867324,50.98765597534003,40.67048339610862
user_8,2025-06-09 22:00:00.655105,24.681595567069973,56.64335051948946,40.04159167600684
user_8,2025-06-08 20:00:00.655105,24.696414488099766,53.73468020934865,40.60540098709346
user_8,2025-06-08 21:00:00.655105,24.333686917939332,52.49326065889396,42.379446240500286
user_8,2025-06-08 22:00:00.655105,24.043646075509066,,38.8319411109024
user_8,2025-06-07 20:00:00.655105,25.154427039677017,47.34142996584771,39.11433904623757
user_8,2025-06-07 21:00:00.655105,24.745509662746855,56.60756276790205,40.100682218634766
user_8,2025-06-07 22:00:00.655105,24.279303961867996,57.554461888520805,37.33615493994826
user_8,2025-06-06 20:00:00.655105,23.457500746904554,53.231034030359034,39.22807429207552
user_8,2025-06-06 21:00:00.655105,24.046287316649238,54.0360600220971,40.719784168323145
user_8,2025-06-06 22:00:00.655105,24.27486440984623,48.07007748418635,
user_8,,24.882004314193928,51.61346308886089,43.92545673287607
user_8,2025-06-05 21:00:00.655105,24.02186134205152,47.33441516742482,38.848366601018256
user_8,2025-06-05 22:00:00.655105,24.534110717036846,52.64100902816711,39.74971062506808
user_8,,24.732931423471744,48.1563724076277,43.11971194892726
user_8,2025-06-04 21:00:00.655105,24.51582813601831,55.26287817496342,40.91763343353615
user_8,2025-06-04 22:00:00.655105,24.785280334791487,53.620292520895646,41.12759986081537
user_8,2025-06-03 20:00:00.655105,24.87826510514837,55.898448270596326,40.62522508018368
user_8,2025-06-03 21:00:00.655105,24.911405604008852,51.64178359733735,43.11241717167969
user_8,,24.21870757418496,57.31381197893148,40.15186683949206
user_8,2025-06-02 20:00:00.655105,23.841516174155572,52.2953039249314,38.87007942583098
user_8,2025-06-02 21:00:00.655105,24.977225499708958,49.95311874229186,39.33981587435118
,2025-06-02 22:00:00.655105,23.61213335974183,50.5540717224518,35.38442408752283
user_8,,23.764952313471735,54.192234648631924,41.80378305808241
user_8,2025-06-01 21:00:00.655105,24.76963250610708,49.010062250811394,40.13676002849678
user_8,2025-06-01 22:00:00.655105,24.555102455669314,48.435896612621406,43.23897934431504
user_8,2025-05-31 20:00:00.655105,24.99558487050243,51.24809815871004,40.285954418769805
user_8,2025-05-31 21:00:00.655105,24.66109512918837,45.785786074926165,
user_8,2025-05-31 22:00:00.655105,24.215911601215698,48.906130650514285,39.66998215500883
user_8,,25.45574698863936,53.83351926400007,39.08982476121515
user_8,2025-05-30 21:00:00.655105,24.843195115892676,56.10905698995704,42.08145010660628
user_8,2025-05-30 22:00:00.655105,24.58671891017468,49.97018034708231,41.62862936800792
user_8,2025-05-29 20:00:00.655105,24.75364641792547,54.596570340282234,41.502526344144684
user_8,,25.081680082874264,50.30528504551733,42.86697087204939
user_8,2025-05-29 22:00:00.655105,24.655703527560796,58.13677329807483,38.85380710460161
user_8,2025-05-28 20:00:00.655105,25.42488562679722,52.50472303058698,38.929346733551846
